noise_rate,fidelity,entropy,purity
0.0,0.9999999999999989,3.203426503814918E-16,0.9999999999999996
0.01,0.9487929973582365,0.4741781148364294,0.9005703643297246
0.02,0.9000954405768595,0.8343606400857967,0.8115042068039059
0.03,0.8537957378944947,1.1480731306565133,0.7317233193341154
0.04,0.8097865056780791,1.430443772517051,0.6602576040349212
0.05,0.7679644447998047,1.6889596545579102,0.5962348876730469
0.060000000000000005,0.7282302194978193,1.9281992979050806,0.5388716201836675
0.07,0.690488338695526,2.151292341622624,0.48746438783426493
0.08,0.654647039754239,2.3605310729344726,0.44138217645397393
0.09,0.6206181746340211,2.5576748910267564,0.4000593246919278
0.09999999999999999,0.5883170984374999,2.744120193273139,0.3629891115354844
0.10999999999999999,0.5576625603114493,2.9210032585775156,0.329717926323539
0.11999999999999998,0.5285765966809595,3.089266544545956,0.2998399732446656
0.12999999999999998,0.50098442679097,3.24970354916114,0.27299246582791065
0.13999999999999999,0.47481435052997956,3.4029903935224524,0.24885127022811232
0.15,0.4499976485107417,3.549708796751688,0.22712695918982023
0.16,0.42646848438272,3.69036325653364,0.20756124145561466
0.17,0.40416380935112756,3.825394202668462,0.18992373407696667
0.18000000000000002,0.38302326887733934,3.9551882741654674,0.1740090475992037
0.19000000000000003,0.36298911153548424,4.080086492156612,0.15963415643667717
0.20000000000000004,0.3440060999999997,4.200390861008203,0.14663602893951974
0.21000000000000005,0.3260214241389742,4.316369773324157,0.13486949368848578
0.22000000000000006,0.3089846161880598,4.428262489518543,0.12420532044804919
0.23000000000000007,0.29284746797975686,4.536282890620563,0.11452849596851293
0.24000000000000007,0.27756395020287955,4.640622652567168,0.10573667646323383
0.25000000000000006,0.2630901336669917,4.741453954300905,0.09773880010470734
0.26000000000000006,0.2493841125466199,4.83893180593895,0.09045384429043415
0.2700000000000001,0.23640592958003934,4.93319606410423,0.08380971373288355
0.2800000000000001,0.22411750319743956,5.024373187202761,0.07774224663406526
0.2900000000000001,0.21248255998766655,5.112577772616913,0.07219432732028341
0.3000000000000001,0.20146654843749945,5.197913909517253,0.06711509474242446
0.3100000000000001,0.19103660604081185,5.280476374605225,0.062459237197176914
0.3200000000000001,0.18116145954815976,5.360351693110164,0.05818636450005714
0.3300000000000001,0.171811378535857,5.437619083433951,0.0542604496470563
0.34000000000000014,0.1629581101467798,5.512351300712641,0.0506493327427537
0.35000000000000014,0.15457481901855422,5.584615392061612,0.047324280653322656
0.36000000000000015,0.1466360289395196,5.654473374250374,0.044259596467155465
0.37000000000000016,0.13911756620726456,5.721982842910227,0.04143227341781526
0.38000000000000017,0.1319965046645397,5.78719752103386,0.038821688447388425
0.3900000000000002,0.12525111238734687,5.8501677534181775,0.036409331066594275
0.4000000000000002,0.11886079999999975,5.910940952783163,0.034178563604480044
0.4100000000000002,0.11280607059196206,5.969562002536207,0.032114409338322644
