noise_rate,fidelity,entropy,purity
0.0,0.9999999999999989,3.203426503814918E-16,0.9999999999999996
0.01,0.9705195373504993,0.27227561088469715,0.9424719845489171
0.02,0.9420565952319999,0.48389436746707315,0.8895911258232039
0.03,0.9145795014145004,0.6721867436608312,0.8409444993079829
0.04,0.8880574484479997,0.845069371162082,0.7961588759465469
0.05,0.8624604765624991,1.0062895687707547,0.7548968450276589
0.060000000000000005,0.8377594569279997,1.1580444618320156,0.7168533006514716
0.07,0.8139260752744996,1.301777472971307,0.681752260433345
0.08,0.7909328158719996,1.4385072976272897,0.649343987519613
0.09,0.7687529720007467,1.568989289043967,0.6194023892439232
0.09999999999999999,0.7473604999999997,1.6938041233536534,0.591722667856
0.10999999999999999,0.7267302656304999,1.8134106274735737,0.566119200714656
0.11999999999999998,0.7068377681919995,1.9281792438542618,0.5424236291617972
0.12999999999999998,0.6876592569545003,2.0384142738555817,0.5204831369913558
0.13999999999999999,0.669171691168,2.1443692481035663,0.5001589010042123
0.15,0.6513527265625003,2.2462578937508058,0.4813246976039102
0.16,0.6341807022079996,2.3442621738560385,0.46386565074525743
0.17,0.6176346442960482,2.4385383175997846,0.44767710780506415
0.18000000000000002,0.6016941709119994,2.529221434078448,0.43266363110738015
0.19000000000000003,0.5863396455904997,2.6164291038790704,0.4187380939105768
0.20000000000000004,0.5715519999999997,2.7002642175852274,0.40582087065600014
0.21000000000000005,0.5573128054104998,2.780817249262155,0.39383911219296364
0.22000000000000006,0.5436042451519995,2.858168099006293,0.3827260975377516
0.23000000000000007,0.5304091039944995,2.932387601913709,0.3724206544995885
0.24000000000000007,0.5177107730507751,3.003538775312379,0.36286664221912646
0.25000000000000006,0.5054931640624994,3.0716778580622353,0.35401248931884743
0.26000000000000006,0.49374085148800023,3.136855182762611,0.34581078196425485
0.2700000000000001,0.4824389263316416,3.1991159122511927,0.3382178966836038
0.2800000000000001,0.4715729899519998,3.25850066479255,0.3311936732958164
0.2900000000000001,0.46112927681049953,3.315046047130959,0.3247011237547165
0.3000000000000001,0.4510945100081519,3.368785110634267,0.31870617313600075
0.3100000000000001,0.4414559166904996,3.419747742741339,0.3131774293745018
0.3200000000000001,0.43220130611199975,3.467961003604785,0.3080859787063009
0.3300000000000001,0.4233189625344999,3.5134494160160883,0.30340520408565397
0.34000000000000014,0.4147976982050612,3.5562352152871197,0.2991106241333342
0.35000000000000014,0.4066267890625,3.596338564645469,0.2951797504329733
0.36000000000000015,0.3987960647679997,3.6337777408114222,0.29159196122780345
0.37000000000000016,0.39129581647571854,3.6685692937088628,0.28832838978388853
0.38000000000000017,0.3841167929919995,3.7007281836827643,0.2853718258793687
0.3900000000000002,0.3772502795304996,3.730267899118868,0.28270662905451754
0.4000000000000002,0.3706880090724456,3.757200556966729,0.2803186524159997
0.4100000000000002,0.36442215947049966,3.781536988334117,0.27819517593242793
0.4200000000000002,0.3584454399933714,3.803286811038377,0.2763248482886212
0.4300000000000002,0.35275095257449995,3.8224584907531645,0.2746976364842173
0.4400000000000002,0.34733232332799996,3.8390593921749114,0.27330478246997125
0.45000000000000023,0.3421836015624998,3.853095821438408,0.2721387662132845
0.46000000000000024,0.3372993020479997,3.864573060836305,0.2711932746745551
0.47000000000000025,0.3326743941144997,3.8734953967349806,0.27046317625885447
0.48000000000000026,0.32830430003199984,3.879866141427743,0.2699445003843849
0.49000000000000027,0.32418489375049997,3.883687649522293,0.26963442188100134
0.5000000000000002,0.32031249999999994,3.884961329321451,0.2695312499999999
0.5100000000000002,0.3166838937504998,3.883687649522295,0.26963442188100134
0.5200000000000002,0.31329630003199943,3.879866141427733,0.2699445003843851
0.5300000000000002,0.31014739411449976,3.8734953967349854,0.2704631762588546
0.5400000000000003,0.307235310307536,3.864573060836309,0.2711932746745551
0.5500000000000003,0.3045586015624997,3.853095821438405,0.2721387662132846
0.5600000000000003,0.3021163315184396,3.8390593921749088,0.2733047824699713
0.5700000000000003,0.2999079525744997,3.8224584907531556,0.2746976364842174
0.5800000000000003,0.29793343107199993,3.803286811038368,0.2763248482886213
0.5900000000000003,0.2961931594704998,3.7815369883341123,0.278195175932428
0.6000000000000003,0.29468800808912093,3.7572005569667173,0.28031865241599974
0.6100000000000003,0.29341927953049995,3.730267899118872,0.28270662905451777
0.6200000000000003,0.292388792992,3.7007281836827643,0.2853718258793689
0.6300000000000003,0.29159880715449976,3.668569293708863,0.2883283897838887
0.6400000000000003,0.2910520647679997,3.6337777408114227,0.2915919612278037
0.6500000000000004,0.29075179709741533,3.596338564645459,0.2951797504329734
0.6600000000000004,0.2907016966422231,3.556235215287117,0.29911062413333434
0.6700000000000004,0.29090596253449974,3.513449416016091,0.3034052040856541
0.6800000000000004,0.291369314155443,3.4679610036047857,0.30808597870630106
0.6900000000000004,0.2920969166905001,3.419747742741345,0.3131774293745021
0.7000000000000004,0.2930944999999998,3.3687851106342563,0.31870617313600097
0.7100000000000004,0.2943682848952317,3.3150460471309566,0.32470112375471677
0.7200000000000004,0.29592498995199973,3.258500664792553,0.33119367329581667
0.7300000000000004,0.2977719116944999,3.1991159122511963,0.33821789668360414
0.7400000000000004,0.2999168514879998,3.1368551827626083,0.3458107819642556
0.7500000000000004,0.30236817225635265,3.071677858062236,0.35401248931884793
0.7600000000000005,0.3051347578879999,3.003538775312375,0.36286664221912696
0.7700000000000005,0.3082261122673439,2.932387601913704,0.37242065449958905
0.7800000000000005,0.3116522534706956,2.8581680990062948,0.3827260975377519
0.7900000000000005,0.31542381377938017,2.7808172492621583,0.3938391121929643
0.8000000000000005,0.31955199999999995,2.700264217585211,0.405820870656001
0.8100000000000005,0.32404864559050023,2.6164291038790535,0.4187380939105773
0.8200000000000005,0.32892617091199994,2.5292214340784422,0.4326636311073811
0.8300000000000005,0.3341976277344996,2.4385383175997837,0.4476771078050648
0.8400000000000005,0.3398767022080002,2.34426217385601,0.46386565074525854
0.8500000000000005,0.3459777265625001,2.246257893750807,0.4813246976039106
