noise_rate,fidelity,entropy,purity,entropy_derivative
0.0,0.9999999999999989,3.203426503814918E-16,0.9999999999999996,0.0
0.01,0.9611840799999993,0.2368366363194782,0.9253815112908925,23.683663631947788
0.02,0.9246732800000002,0.3854946293363174,0.8606947894919168,14.865799301683918
0.03,0.8903744799999991,0.4987853791498503,0.8047844692705404,11.329074981353294
0.04,0.8581964799999989,0.588942649828594,0.7566094365687803,9.015727067874368
0.05,0.8280499999999987,0.6621461722700894,0.7152336049999989,7.32035224414954
0.060000000000000005,0.7998476799999992,0.7222326303056477,0.6798172624027644,6.008645803555822
0.07,0.7735040799999989,0.7718527135100622,0.6496089635532919,4.9620083204414565
0.08,0.7489356800000002,0.8129606778556957,0.6239379455541246,4.1107964345633485
0.09,0.726060879999999,0.8470604099874212,0.6022070429327485,3.4099732131725475
0.09999999999999999,0.7047999999999992,0.8753440297133135,0.5838860799999994,2.828361972589234
0.10999999999999999,0.6850752799999993,0.8987766478755608,0.5685057185341564,2.34326181622473
0.11999999999999998,0.6668108799999992,0.9181515532063209,0.5556517393727486,1.9374905330760148
0.12999999999999998,0.649932879999999,0.9341279849428605,0.5449597370101879,1.597643173653963
0.13999999999999999,0.6343692799999993,0.9472580689588299,0.5361102068154365,1.3130084015969368
0.15,0.6200499999999992,0.9580067011319559,0.5288240049999998,1.074863217312593
0.16,0.6069068799999993,0.9667666651670228,0.5228581619826685,0.875996403506695
0.17,0.5948736799999994,0.9738704252015367,0.5180020303134846,0.7103760034513844
0.18000000000000002,0.5838860799999993,0.9795995317180437,0.5140737488355326,0.5729106516507038
0.19000000000000003,0.5738816799999994,0.9841922701813353,0.5109170052792446,0.4592738463291553
0.20000000000000004,0.5647999999999993,0.9878499850137392,0.5083980799999996,0.36577148324039543
0.21000000000000005,0.5565824799999993,0.9907423826388133,0.5064031540859001,0.2892397625074092
0.22000000000000006,0.5491724799999994,0.9930120308823221,0.5048358655787005,0.22696482435088353
0.23000000000000007,0.5425152799999992,0.9947782128707627,0.5036150980669561,0.17661819884405833
0.24000000000000007,0.5365580799999994,0.9961402524198604,0.5026729864265725,0.13620395490976367
0.25000000000000006,0.5312499999999996,0.9971803988942644,0.5019531249999996,0.1040146474403982
0.26000000000000006,0.5265420799999994,0.9979663388461613,0.5014089640214525,0.07859399518969072
0.2700000000000001,0.5223872799999996,0.9985533868839399,0.5010023806115965,0.058704803777864745
0.2800000000000001,0.5187404799999995,0.9989863974723708,0.5007024111812606,0.04330105884309261
0.2900000000000001,0.5155584799999995,0.9993014315403701,0.5004841325998206,0.03150340679992644
0.3000000000000001,0.5127999999999999,0.9995272060393936,0.5003276800000005,0.02257744990235009
0.3100000000000001,0.5104256799999995,0.9996863503617855,0.5002173896069245,0.01591443223919463
0.3200000000000001,0.5083980799999998,0.9997964903669885,0.5001410554953726,0.011014000520292989
0.3300000000000001,0.5066816799999998,0.9998711783651598,0.5000892896952446,0.007468799817134102
0.34000000000000014,0.50524288,0.9999206855478703,0.5000549755813892,0.004950718271046202
0.35000000000000014,0.5040499999999994,0.9999526718716427,0.5000328049999998,0.0031986323772437123
0.36000000000000015,0.5030732799999997,0.9999727471749238,0.5000188900999166,0.002007530328107519
0.37000000000000016,0.5022848799999995,0.9999849362590479,0.5000104413532286,0.0012189084124147865
0.38000000000000017,0.5016588799999998,0.9999920597299387,0.5000055037657086,7.123470890713073E-4
0.3900000000000002,0.5011712799999994,0.9999960415388489,0.5000027437936766,3.9818089102583405E-4
0.4000000000000002,0.5007999999999998,0.9999981533495599,0.5000012799999998,2.111810710969662E-4
0.4100000000000002,0.5005248799999997,0.9999992050777304,0.5000005509980285,1.0517281705535443E-4
0.4200000000000002,0.50032768,0.9999996901835767,0.5000002147483652,4.8510584627070545E-5
0.4300000000000002,0.5001920800000001,0.9999998935443195,0.5000000737894534,2.0336074280091748E-5
0.4400000000000002,0.5001036799999996,0.9999999689833768,0.5000000214990847,7.543905733431437E-6
